filename,sub_id,snapshot,view,Name,Name_ext,snapshot_n,SubfindID,c_axis,b_axis,a_axis,Name_joined,snapshot_joined,subhalo_id,view_joined,stellar_mass,re_kpc,sample_manga,manga_ifu_dsn,distances_selec,n_star_part,n_gas_cell,type,c/a,c/b,b/a,c_a,b_a
TNG50-93-422962-0-127.cube_maps.fits,422962,93,0,93_422962,93_422962_0,93,422962,2.9506586,5.1191525,5.1695395,93_422962,93,422962,0,11.105364,10.585192,1,91,0.024310563,2480505,1493450,1,0.5707778420108793,0.5763959170976055,0.9902530970118324,0.5707778420108793,0.9902530970118325
TNG50-94-489747-0-127.cube_maps.fits,489747,94,0,94_489747,94_489747_0,94,489747,1.2760276,1.833209,1.9243349,94_489747,94,489747,0,10.6991005,4.256015,0,37,0.106537305,996173,760463,1,0.6631005860778183,0.696062260222375,0.9526455088456796,0.6631005860778183,0.9526455088456797
TNG50-97-69-0-127.cube_maps.fits,69,97,0,97_69,97_69_0,97,69,0.5372204,0.6341276,1.1643777,97_69,97,69,0,9.806441,2.2275863,0,37,0.048828475,120514,0,3,0.4613798426404079,0.847180283589612,0.544606445142328,0.4613798426404079,0.544606445142328
TNG50-93-449871-1-127.cube_maps.fits,449871,93,1,93_449871,93_449871_1,93,449871,2.5775657,3.899086,3.9172726,93_449871,93,449871,1,11.020934,8.81327,1,61,0.103244804,2015420,1470697,1,0.6580000840380626,0.6610692095532132,0.9953573310164832,0.6580000840380626,0.9953573310164833
TNG50-95-26-0-127.cube_maps.fits,26,95,0,95_26,95_26_0,95,26,0.60323095,0.9903515,1.0512735,95_26,95,26,0,9.89412,2.429691,2,37,0.0080306735,139857,12325,1,0.573809717452214,0.6091079278417815,0.9420493334988468,0.573809717452214,0.9420493334988469
TNG50-87-266847-0-127.cube_maps.fits,266847,87,0,87_266847,87_266847_0,87,266847,1.8467506,4.302204,4.3155212,87_266847,87,266847,0,11.132612,8.187306,2,37,0.039082848,2432255,224681,1,0.4279322275140254,0.4292568646210175,0.9969141154954816,0.42793222751402543,0.9969141154954817
TNG50-92-425672-0-127.cube_maps.fits,425672,92,0,92_425672,92_425672_0,92,425672,1.1104453,2.7651606,2.9276476,92_425672,92,425672,0,10.707394,5.75621,-1,19,0.038260475,896149,135962,1,0.3792960942430367,0.4015843781370239,0.9444991261926472,0.3792960942430367,0.9444991261926471
TNG50-98-282284-0-127.cube_maps.fits,282284,98,0,98_282284,98_282284_0,98,282284,0.6045855,0.7164628,0.7525822,98_282284,98,282284,0,8.788935,1.9067147,1,91,0.032773934,10924,6436,1,0.8033481259588654,0.8438477196582991,0.9520060400046666,0.8033481259588654,0.9520060400046666
TNG50-98-65376-0-127.cube_maps.fits,65376,98,0,98_65376,98_65376_0,98,65376,0.3325552,0.36952373,0.45310846,98_65376,98,65376,0,9.495007,0.99714845,0,37,0.15653838,56329,0,-1,0.7339417145290115,0.8999562761503842,0.8155304140646591,0.7339417145290115,0.8155304140646591
TNG50-96-124-1-127.cube_maps.fits,124,96,1,96_124,96_124_1,96,124,0.5277892,0.76648325,0.78661174,96_124,96,124,1,9.406837,1.9054214,2,37,0.010715158,48361,0,1,0.67096532273978,0.6885854322322112,0.97441114977511,0.67096532273978,0.9744111497751101
TNG50-97-191-0-127.cube_maps.fits,191,97,0,97_191,97_191_0,97,191,0.78274715,0.8672583,0.8987833,97_191,97,191,0,9.219921,2.285756,1,37,0.076485135,30255,0,-1,0.8708964107366036,0.9025536567364072,0.9649248044550895,0.8708964107366036,0.9649248044550895
TNG50-97-667664-0-127.cube_maps.fits,667664,97,0,97_667664,97_667664_0,97,667664,0.84841806,1.0638915,1.1438133,97_667664,97,667664,0,9.519194,2.9920566,1,61,0.1468566,64575,121499,1,0.7417452306246133,0.7974667153558422,0.9301268834695312,0.7417452306246133,0.9301268834695313
TNG50-96-318671-2-127.cube_maps.fits,318671,96,2,96_318671,96_318671_2,96,318671,0.5146659,0.71481025,0.99120104,96_318671,96,318671,2,10.381932,2.107004,0,19,0.07563706,472862,522,3,0.5192346246932913,0.7200035254111143,0.7211556698931632,0.5192346246932913,0.7211556698931632
TNG50-93-6-0-127.cube_maps.fits,6,93,0,93_6,93_6_0,93,6,2.2872026,4.010213,4.0269003,93_6,93,6,0,10.82002,9.310782,1,37,0.041416507,1275146,353,1,0.5679809356094562,0.5703444181144492,0.9958560434188052,0.5679809356094562,0.9958560434188053
TNG50-95-419757-0-127.cube_maps.fits,419757,95,0,95_419757,95_419757_0,95,419757,1.4430976,3.351924,4.553083,95_419757,95,419757,0,9.992949,7.758944,0,91,0.01871813,167181,87377,3,0.316949548251152,0.4305281384661466,0.7361877655206374,0.316949548251152,0.7361877655206374
TNG50-93-330314-0-127.cube_maps.fits,330314,93,0,93_330314,93_330314_0,93,330314,1.5748532,4.8488617,4.9959817,93_330314,93,330314,0,11.120339,9.085785,1,61,0.09076379,2464882,3087478,1,0.3152239728980592,0.3247882281319758,0.9705523340888138,0.31522397289805926,0.9705523340888138
TNG50-94-9-1-127.cube_maps.fits,9,94,1,94_9,94_9_1,94,9,1.6291777,3.2010787,3.246027,94_9,94,9,1,10.78116,6.9679265,0,61,0.2706836,1139083,320,1,0.5018989983755526,0.5089464685763584,0.9861528262087776,0.5018989983755526,0.9861528262087776
TNG50-97-338819-0-127.cube_maps.fits,338819,97,0,97_338819,97_338819_0,97,338819,0.3695103,0.41011536,0.41189975,97_338819,97,338819,0,8.828708,1.2904611,1,127,0.01816902,13895,0,-1,0.8970879443359702,0.9009911260090332,0.9956679022019314,0.8970879443359702,0.9956679022019314
TNG50-95-118851-0-127.cube_maps.fits,118851,95,0,95_118851,95_118851_0,95,118851,1.2364326,4.0829506,4.374202,95_118851,95,118851,0,10.236456,8.646198,2,61,0.5886662,293273,63120,1,0.2826647237598995,0.3028282046811931,0.9334161065264018,0.28266472375989954,0.9334161065264018
TNG50-95-581469-0-127.cube_maps.fits,581469,95,0,95_581469,95_581469_0,95,581469,1.0449065,3.6525135,3.9165614,95_581469,95,581469,0,10.379349,7.6093616,-1,127,0.051868167,406790,294797,1,0.2667918087534642,0.2860787509751846,0.9325817029193004,0.2667918087534642,0.9325817029193005
TNG50-97-571893-0-127.cube_maps.fits,571893,97,0,97_571893,97_571893_0,97,571893,1.8153702,2.6780934,2.8090775,97_571893,97,571893,0,10.340302,7.0809584,0,127,0.07359864,374163,545410,1,0.6462513761190284,0.6778591814609604,0.9533711334058956,0.6462513761190284,0.9533711334058957
TNG50-96-511757-0-127.cube_maps.fits,511757,96,0,96_511757,96_511757_0,96,511757,2.087931,4.190568,4.286186,96_511757,96,511757,0,10.608343,9.801074,1,61,0.9194191,764941,1566247,1,0.4871302831934965,0.498245345261072,0.9776915887457988,0.48713028319349655,0.9776915887457988
TNG50-97-611537-0-127.cube_maps.fits,611537,97,0,97_611537,97_611537_0,97,611537,1.0231174,1.9505527,2.2963438,97_611537,97,611537,0,10.106208,4.8044596,1,127,0.1650813,224432,350484,3,0.4455419088378666,0.5245269199852944,0.8494166683577608,0.4455419088378666,0.8494166683577608
TNG50-94-492691-0-127.cube_maps.fits,492691,94,0,94_492691,94_492691_0,94,492691,1.2814571,3.1851163,3.3424659,94_492691,94,492691,0,10.878259,6.2937965,1,37,0.04105998,1321987,730164,1,0.3833867385154175,0.4023266277592438,0.9529240971463612,0.38338673851541755,0.9529240971463612
TNG50-96-216490-0-127.cube_maps.fits,216490,96,0,96_216490,96_216490_0,96,216490,1.060796,2.0623682,2.2409954,96_216490,96,216490,0,9.597715,4.540814,2,127,0.042135283,66995,10776,1,0.4733592938209512,0.5143582023811267,0.9202911349126374,0.4733592938209512,0.9202911349126374
TNG50-97-66834-0-127.cube_maps.fits,66834,97,0,97_66834,97_66834_0,97,66834,0.8631946,1.544483,1.7162122,97_66834,97,66834,0,9.169942,3.633584,1,91,0.009222559,24937,6363,-1,0.5029649596943782,0.5588890262955306,0.899937082372448,0.5029649596943782,0.899937082372448
TNG50-89-482886-1-127.cube_maps.fits,482886,89,1,89_482886,89_482886_1,89,482886,2.2433205,5.67977,5.970424,89_482886,89,482886,1,10.939998,11.231863,2,127,0.67821974,1496736,671099,1,0.3757388922461788,0.3949667856268827,0.9513176953596596,0.3757388922461788,0.9513176953596596
TNG50-96-648219-0-127.cube_maps.fits,648219,96,0,96_648219,96_648219_0,96,648219,0.41326886,0.7096334,0.7266492,96_648219,96,648219,0,9.716653,1.687384,2,37,0.03262536,90558,212078,1,0.5687322851246517,0.5823695164291873,0.9765831986053244,0.5687322851246517,0.9765831986053243
TNG50-97-603983-1-127.cube_maps.fits,603983,97,1,97_603983,97_603983_1,97,603983,1.0213836,1.5559055,1.6354492,97_603983,97,603983,1,9.961116,4.133029,1,127,0.10226164,176884,213617,1,0.6245278667169851,0.6564560636876726,0.9513627815526156,0.6245278667169851,0.9513627815526156
TNG50-97-619263-0-127.cube_maps.fits,619263,97,0,97_619263,97_619263_0,97,619263,0.39894402,0.60832894,0.9338661,97_619263,97,619263,0,10.117577,2.00854,1,37,0.023321012,279175,286387,3,0.4271961687012731,0.6558031251973644,0.6514091688305208,0.42719616870127314,0.6514091688305208
TNG50-97-577085-0-127.cube_maps.fits,577085,97,0,97_577085,97_577085_0,97,577085,0.84707445,2.3618708,2.459975,97_577085,97,577085,0,9.467989,4.6923504,0,37,0.0345234,49281,86876,1,0.3443427067348245,0.3586455491130166,0.9601198386162462,0.34434270673482453,0.9601198386162462
TNG50-91-413299-0-127.cube_maps.fits,413299,91,0,91_413299,91_413299_0,91,413299,1.2258018,3.500624,3.7168853,91_413299,91,413299,0,10.710593,6.795024,2,61,0.60357726,874930,726074,1,0.3297927434026549,0.3501666560019013,0.9418165257884068,0.3297927434026549,0.9418165257884068
TNG50-96-659587-0-127.cube_maps.fits,659587,96,0,96_659587,96_659587_0,96,659587,0.67085814,1.058356,1.1722653,96_659587,96,659587,0,9.630273,2.4875412,2,61,0.017937278,74787,127781,1,0.5722750131732125,0.6338681313282108,0.902829760464632,0.5722750131732125,0.902829760464632
TNG50-92-119536-0-127.cube_maps.fits,119536,92,0,92_119536,92_119536_0,92,119536,3.7764015,7.2690783,7.5981836,92_119536,92,119536,0,11.3715105,15.435629,-1,127,0.5863419,4400175,3387457,1,0.4970137204897233,0.5195158648930772,0.9566863190828924,0.49701372048972337,0.9566863190828925
TNG50-96-721147-0-127.cube_maps.fits,721147,96,0,96_721147,96_721147_0,96,721147,1.0988134,2.0326793,2.192506,96_721147,96,721147,0,8.781097,4.7645855,-1,19,0.07644099,10433,106157,1,0.5011677961200562,0.5405739114871687,0.9271031869468088,0.5011677961200562,0.9271031869468088
TNG50-97-751665-0-127.cube_maps.fits,751665,97,0,97_751665,97_751665_0,97,751665,0.60268885,1.3447098,1.4467559,97_751665,97,751665,0,8.697676,3.5038924,1,91,0.049921907,9163,42281,1,0.4165795003842735,0.4481925022038213,0.9294655719047006,0.41657950038427355,0.9294655719047006
TNG50-96-249918-0-127.cube_maps.fits,249918,96,0,96_249918,96_249918_0,96,249918,0.8855161,1.2848232,1.3148376,96_249918,96,249918,0,9.635467,3.1194975,0,61,0.06624412,80106,1521,1,0.673479447195608,0.6892124145952533,0.9771725420690738,0.673479447195608,0.9771725420690738
TNG50-97-515974-0-127.cube_maps.fits,515974,97,0,97_515974,97_515974_0,97,515974,1.1296955,1.8988436,1.9375104,97_515974,97,515974,0,10.650104,4.0487776,1,61,0.58714044,851102,505552,1,0.5830655154160721,0.5949386774139798,0.9800430490592464,0.5830655154160721,0.9800430490592463
TNG50-96-296602-0-127.cube_maps.fits,296602,96,0,96_296602,96_296602_0,96,296602,1.7792944,6.0071707,6.1572933,96_296602,96,296602,0,10.3586445,13.060364,0,127,0.97930217,378505,265578,1,0.2889734682608021,0.2961950789911796,0.9756187349399126,0.28897346826080217,0.9756187349399126
TNG50-95-477720-0-127.cube_maps.fits,477720,95,0,95_477720,95_477720_0,95,477720,1.5925333,2.8055592,2.9085383,95_477720,95,477720,0,10.8381815,6.0134597,1,61,0.048658565,1346301,257766,1,0.5475373317243235,0.5676348943198205,0.9645942087130156,0.5475373317243235,0.9645942087130157
TNG50-90-459479-0-127.cube_maps.fits,459479,90,0,90_459479,90_459479_0,90,459479,2.600061,5.3620305,5.512243,90_459479,90,459479,0,10.913162,10.942411,2,61,0.14055909,1416686,1104676,1,0.4716883852907065,0.4849023145243206,0.9727492964297838,0.47168838529070656,0.9727492964297838
TNG50-98-242614-0-127.cube_maps.fits,242614,98,0,98_242614,98_242614_0,98,242614,0.5262557,0.61639744,0.63360846,98_242614,98,242614,0,9.36421,1.6415411,1,61,0.09690486,43257,0,1,0.8305692446088866,0.8537603595498385,0.972836505371156,0.8305692446088866,0.9728365053711561
TNG50-96-34-0-127.cube_maps.fits,34,96,0,96_34,96_34_0,96,34,0.93201333,1.9924653,2.3633037,96_34,96,34,0,10.112507,4.655101,1,37,0.3556144,234245,0,3,0.3943688363031801,0.4677689142189828,0.8430847461542925,0.39436883630318015,0.8430847461542925
TNG50-98-695761-0-127.cube_maps.fits,695761,98,0,98_695761,98_695761_0,98,695761,1.3371172,2.6980944,2.8191514,98_695761,98,695761,0,8.880049,5.969938,1,127,0.03304506,12535,161106,1,0.4742977620854275,0.4955783607867834,0.957059063943852,0.47429776208542757,0.9570590639438521
TNG50-96-727529-0-127.cube_maps.fits,727529,96,0,96_727529,96_727529_0,96,727529,0.626672,1.1656123,1.2192526,96_727529,96,727529,0,9.320676,3.0289576,2,91,0.020429548,37564,93740,1,0.5139804499904286,0.5376333108358585,0.9560055889977188,0.5139804499904286,0.9560055889977189
TNG50-90-396556-0-127.cube_maps.fits,396556,90,0,90_396556,90_396556_0,90,396556,3.0202224,7.572203,7.7723036,90_396556,90,396556,0,11.137345,14.378365,1,61,0.21099038,2282340,2301926,1,0.3885878055509824,0.3988565018661016,0.9742546598411312,0.3885878055509824,0.9742546598411312
TNG50-95-515260-0-127.cube_maps.fits,515260,95,0,95_515260,95_515260_0,95,515260,0.7404129,1.0658267,1.0809134,95_515260,95,515260,0,10.454758,2.4925294,2,61,0.4419141,512094,681987,1,0.6849881775912853,0.6946841357980619,0.9860426376433116,0.6849881775912853,0.9860426376433116
TNG50-93-537244-1-127.cube_maps.fits,537244,93,1,93_537244,93_537244_1,93,537244,1.0359428,2.9980986,3.28753,93_537244,93,537244,1,10.501889,6.018761,2,61,0.57648546,556443,547357,1,0.3151128050542504,0.3455332656504359,0.9119608338174862,0.31511280505425043,0.9119608338174862
TNG50-89-438651-0-127.cube_maps.fits,438651,89,0,89_438651,89_438651_0,89,438651,1.8128668,2.2916782,2.5925083,89_438651,89,438651,0,10.883574,6.07194,2,37,0.657221,1557753,910078,-1,0.699271358166915,0.791065167875664,0.8839617601224267,0.699271358166915,0.8839617601224267
TNG50-96-603623-1-127.cube_maps.fits,603623,96,1,96_603623,96_603623_1,96,603623,0.55298203,0.67054117,1.2589169,96_603623,96,603623,1,10.155019,2.3123004,0,19,0.059345353,257829,329885,3,0.4392522095779316,0.8246802056911733,0.5326333850947589,0.43925220957793165,0.5326333850947589
TNG50-96-509570-0-127.cube_maps.fits,509570,96,0,96_509570,96_509570_0,96,509570,2.1122754,6.162055,6.263693,96_509570,96,509570,0,10.714819,12.987577,1,127,0.028166944,889107,1037698,1,0.3372252439575183,0.3427874954053477,0.9837734703792156,0.33722524395751835,0.9837734703792155
TNG50-97-647290-0-127.cube_maps.fits,647290,97,0,97_647290,97_647290_0,97,647290,0.9407127,1.851973,1.8918126,97_647290,97,647290,0,9.764249,4.1310506,1,127,0.0641277,102530,201543,1,0.4972546963689744,0.507951627804509,0.978941043103318,0.4972546963689744,0.978941043103318
TNG50-96-639121-0-127.cube_maps.fits,639121,96,0,96_639121,96_639121_0,96,639121,0.7552337,2.1371431,2.1546113,96_639121,96,639121,0,9.97783,4.4169827,0,127,0.20834029,159188,211008,1,0.3505196969866444,0.3533847125164431,0.9918926443948382,0.3505196969866444,0.9918926443948382
TNG50-96-684460-0-127.cube_maps.fits,684460,96,0,96_684460,96_684460_0,96,684460,1.1484724,2.9415934,3.0715551,96_684460,96,684460,0,9.539872,6.031859,2,127,0.023859266,58306,115974,1,0.3739058433299796,0.3904252708753018,0.957688631403682,0.37390584332997967,0.9576886314036821
TNG50-93-456951-0-127.cube_maps.fits,456951,93,0,93_456951,93_456951_0,93,456951,0.8193263,2.2940183,2.4496944,93_456951,93,456951,0,10.45523,5.0846786,2,61,0.9230701,477644,211026,1,0.3344606168018345,0.3571577000933253,0.9364508079048554,0.33446061680183453,0.9364508079048554
TNG50-93-244329-0-127.cube_maps.fits,244329,93,0,93_244329,93_244329_0,93,244329,1.247253,2.9713688,3.050176,93_244329,93,244329,0,10.647528,6.1011987,2,91,0.024118803,801274,7204,1,0.4089118136133783,0.4197570493437233,0.9741630646887262,0.40891181361337836,0.9741630646887262
TNG50-97-782625-0-127.cube_maps.fits,782625,97,0,97_782625,97_782625_0,97,782625,0.9129281,1.4378417,1.4859847,97_782625,97,782625,0,9.423442,3.4379327,1,37,0.6428813,48191,2815,1,0.6143590172900165,0.6349294918905191,0.9676019544481178,0.6143590172900165,0.9676019544481178
TNG50-94-557631-1-127.cube_maps.fits,557631,94,1,94_557631,94_557631_1,94,557631,1.0497535,1.9190445,2.0580482,94_557631,94,557631,1,10.618425,4.491105,2,61,0.17500415,757172,71175,1,0.5100723588495157,0.547018841928887,0.932458481778998,0.5100723588495157,0.9324584817789981
TNG50-97-207095-1-127.cube_maps.fits,207095,97,1,97_207095,97_207095_1,97,207095,0.3581314,0.40016872,0.76069903,97_207095,97,207095,1,9.978309,1.3565388,1,19,0.05350069,192938,0,-1,0.4707925025223181,0.8949510096641237,0.5260539375211244,0.47079250252231813,0.5260539375211244
TNG50-96-644298-0-127.cube_maps.fits,644298,96,0,96_644298,96_644298_0,96,644298,0.67599887,1.3710318,1.5637182,96_644298,96,644298,0,9.309791,3.056721,2,37,0.035850003,34461,50172,-1,0.4323022332284679,0.4930584906929219,0.8767767747411266,0.4323022332284679,0.8767767747411266
TNG50-96-707130-1-127.cube_maps.fits,707130,96,1,96_707130,96_707130_1,96,707130,0.5462818,0.66572326,0.67214245,96_707130,96,707130,1,9.327283,1.7010404,2,37,0.007943352,38107,50930,1,0.8127470597936495,0.820583916506087,0.9904496584020248,0.8127470597936495,0.9904496584020249
TNG50-95-537557-0-127.cube_maps.fits,537557,95,0,95_537557,95_537557_0,95,537557,1.6103445,3.4302335,3.5771632,95_537557,95,537557,0,10.695982,6.7141747,1,61,0.33361405,859787,355515,1,0.4501736180222361,0.4694562338103222,0.9589256369404672,0.45017361802223615,0.9589256369404672
TNG50-90-350785-0-127.cube_maps.fits,350785,90,0,90_350785,90_350785_0,90,350785,3.0175264,5.560339,5.6275673,90_350785,90,350785,0,11.399555,12.503371,1,91,0.7320077,4986023,2909970,1,0.5362044093191031,0.542687487219754,0.988053754594814,0.5362044093191031,0.988053754594814
TNG50-96-519862-0-127.cube_maps.fits,519862,96,0,96_519862,96_519862_0,96,519862,1.2740287,2.346512,2.368133,96_519862,96,519862,0,10.396836,6.2913284,1,127,0.022588082,485766,1369426,1,0.5379886602652807,0.5429457424466612,0.9908700229252329,0.5379886602652807,0.9908700229252329
TNG50-88-363975-0-127.cube_maps.fits,363975,88,0,88_363975,88_363975_0,88,363975,2.7895374,9.123768,9.247082,88_363975,88,363975,0,11.036023,16.49112,0,61,0.059641026,1845867,618375,1,0.3016667744484151,0.3057440083965309,0.9866645499628964,0.30166677444841516,0.9866645499628963
TNG50-98-732237-0-127.cube_maps.fits,732237,98,0,98_732237,98_732237_0,98,732237,0.50444967,0.6347536,0.65128905,98_732237,98,732237,0,9.048999,1.6108634,1,61,0.03138893,19606,30447,1,0.7745403826457699,0.7947173044784621,0.9746111960580328,0.7745403826457699,0.9746111960580329
TNG50-93-529000-1-127.cube_maps.fits,529000,93,1,93_529000,93_529000_1,93,529000,1.2394304,2.0641377,2.3118362,93_529000,93,529000,1,10.568938,4.578915,2,61,0.055200428,639426,757233,-1,0.536123796313943,0.6004591651031809,0.8928563797037177,0.536123796313943,0.8928563797037177
TNG50-89-419550-0-127.cube_maps.fits,419550,89,0,89_419550,89_419550_0,89,419550,2.7561567,5.5565653,5.8434815,89_419550,89,419550,0,11.140945,10.885816,0,37,0.099365905,2528388,973795,1,0.4716634595317877,0.4960180527348432,0.9508997846574854,0.4716634595317877,0.9508997846574854
TNG50-97-703526-1-127.cube_maps.fits,703526,97,1,97_703526,97_703526_1,97,703526,0.5517008,0.7622887,0.76888996,97_703526,97,703526,1,9.335998,1.8760701,0,127,0.062732354,37872,64029,1,0.7175289426330915,0.7237425925374468,0.991414558202841,0.7175289426330915,0.991414558202841
TNG50-96-540917-1-127.cube_maps.fits,540917,96,1,96_540917,96_540917_1,96,540917,0.7843161,1.363384,1.7628754,96_540917,96,540917,1,10.578898,3.5311716,1,37,0.1281589,739826,188870,3,0.4449072804578247,0.5752716035981059,0.7733864798385637,0.44490728045782474,0.7733864798385637
TNG50-90-404620-0-127.cube_maps.fits,404620,90,0,90_404620,90_404620_0,90,404620,4.3005166,10.499539,11.408069,90_404620,90,404620,0,11.247915,21.71301,1,127,0.7886457,3043578,1717238,1,0.3769714751900607,0.4095909925188143,0.9203607551812668,0.3769714751900607,0.9203607551812669
